"TERM : 0992","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1998-99","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"FRENCH (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","","",""
"FRENCH
Dept. Total
400","1520","3.440","36.3","31.1","20.7","4.7","2.1","0.7","0.5","3.3","",".",".","",".","",".","0.1","0.2",".","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","569","3.438","35.0","34.4","22.7","4.0","2.1","1.1","0.5",".","",".",".","",".","",".",".","0.2",".","."
"Sophomore","334","3.390","31.7","34.7","22.2","6.0","3.0","0.3","0.6","1.2","",".",".","",".","",".","0.3",".",".","."
"Junior","221","3.401","39.4","24.9","22.2","9.5","1.8","0.5","0.5","0.9","",".",".","",".","",".",".",".",".","0.5"
"Senior","224","3.414","39.7","27.7","21.9","3.6","2.7","1.3","0.9","1.8","",".",".","",".","",".",".","0.4",".","."
"Undergraduates","1348","3.417","35.7","31.8","22.3","5.3","2.4","0.8","0.6","0.7","",".",".","",".","",".","0.1","0.1",".","0.1"
"Special","38","3.684","44.7","28.9","13.2",".",".",".",".","7.9","",".",".","",".","",".","2.6",".",".","2.6"
"Graduate","133","3.740","40.6","24.1","6.8",".",".",".",".","27.8","",".",".","",".","",".",".","0.8",".","."
"Prof Yr 2","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Dept. Total","1520","3.440","36.3","31.1","20.7","4.7","2.1","0.7","0.5","3.3","",".",".","",".","",".","0.1","0.2",".","0.1"
