"MED","","","","","","","","","","","","","","","","","","","","","",""
"BIOMOLECULAR CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","","","",""
"BMOLCHEM
758","Dept. Total","416","3.439","41.1","6.5","26.4","1.4","4.6","1.0","0.5","17.3","",".",".","",".","1.2","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"758
BMOLCHEM","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","19","2.862","21.1","5.3","42.1","5.3","21.1",".","5.3",".","",".",".","",".",".","",".",".",".","."
"Junior","","37","2.932","18.9","13.5","35.1","5.4","24.3","2.7",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","56","3.381","37.5","12.5","39.3","5.4","3.6","1.8",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","112","3.161","28.6","11.6","38.4","5.4","13.4","1.8","0.9",".","",".",".","",".",".","",".",".",".","."
"Special","","15","3.087","33.3","26.7","20.0",".","6.7","13.3",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","152","3.814","41.4","6.6","3.3",".",".",".",".","45.4","",".",".","",".","3.3","",".",".",".","."
"Prof Yr 1","","133","3.489","53.4",".","43.6",".","2.3",".","0.8",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 2","","4","3.000",".",".","25.0",".",".",".",".","75.0","",".",".","",".",".","",".",".",".","."
"Professionals","","137","3.488","51.8",".","43.1",".","2.2",".","0.7","2.2","",".",".","",".",".","",".",".",".","."
"","Dept. Total","416","3.439","41.1","6.5","26.4","1.4","4.6","1.0","0.5","17.3","",".",".","",".","1.2","",".",".",".","."
