"TERM : 0992","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1998-99","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"AFRO-AMERICAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"106
AFROAMER","","","","","","","","","","","","","","","","","","","",""
"AFROAMER
106","Dept. Total","671","3.261","32.8","24.4","24.1","5.1","7.7","2.2","1.2","1.3","0.1",".","",".","0.1","0.4","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"106
AFROAMER","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","62","2.939","27.4","17.7","22.6","6.5","17.7","3.2","4.8",".",".",".","",".",".",".",".",".","."
"Sophomore","","207","3.236","26.1","30.4","28.0","6.8","4.8","2.4","1.4",".",".",".","",".",".",".",".",".","."
"Junior","","155","3.202","31.6","19.4","29.7","5.2","9.7","1.3","1.3","1.3",".",".","",".",".",".","0.6",".","."
"Senior","","192","3.339","37.5","25.5","18.2","3.6","8.3","3.1",".","2.1","0.5",".","",".","0.5","0.5",".",".","."
"Undergraduates","","616","3.228","31.2","24.8","24.8","5.4","8.4","2.4","1.3","1.0","0.2",".","",".","0.2","0.2","0.2",".","."
"Special","","7","3.469","14.3","42.9","28.6",".",".",".",".",".",".",".","",".",".",".",".","14.3","."
"Graduate","","47","3.700","55.3","17.0","14.9","2.1",".",".",".","6.4",".",".","",".",".","4.3",".",".","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","671","3.261","32.8","24.4","24.1","5.1","7.7","2.2","1.2","1.3","0.1",".","",".","0.1","0.4","0.1","0.1","."
