"","999
048","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
053","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
067","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","17","4.000","88.2",".",".",".",".",".",".",".","",".",".","",".","11.8",".",".",".","."
"SOC WORK
896","Dept. Total","1331","3.757","68.0","20.4","7.5","1.7","0.5","0.2","0.1","0.7","",".",".","",".","0.4","0.2","0.2","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","2.714",".","10.0","60.0","20.0",".","10.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","110","3.433","25.5","39.1","27.3","6.4",".",".",".",".","",".",".","",".",".","1.8",".",".","."
"Junior","","179","3.689","63.1","24.0","8.9","2.2","0.6","1.1",".",".","",".",".","",".",".",".",".",".","."
"Senior","","263","3.743","66.2","20.9","8.7","1.9","1.9",".",".","0.4","",".",".","",".",".",".",".",".","."
"Undergraduates","","562","3.642","56.0","25.3","13.3","3.2","1.1","0.5",".","0.2","",".",".","",".",".","0.4",".",".","."
"Special","","13","3.516","69.2","15.4",".",".",".",".","7.7",".","",".",".","",".",".",".",".","7.7","."
"Graduate","","755","3.868","76.8","17.0","3.3","0.7","0.1",".",".","1.1","",".",".","",".","0.7","0.1","0.3",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1331","3.757","68.0","20.4","7.5","1.7","0.5","0.2","0.1","0.7","",".",".","",".","0.4","0.2","0.2","0.1","."
