"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"","41
006","49","3.321","24.5","16.3","26.5","10.2","2.0",".",".","18.4",".",".",".",".",".","2.0",".","."
"","41
007","35","4.000","85.7",".",".",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"Ballroom Dancing","Course Total","325","3.742","48.6","13.5","6.2","1.5","0.9",".","0.3","28.6",".",".",".",".",".","0.3",".","."
"","42
001","28","3.833","50.0","7.1","7.1",".",".",".",".","35.7",".",".",".",".",".",".",".","."
"","42
002","27","3.536","29.6","3.7","14.8",".","3.7",".",".","44.4",".",".",".",".",".","3.7",".","."
"Ballroom Dance II","Course Total","55","3.703","40.0","5.5","10.9",".","1.8",".",".","40.0",".",".",".",".",".","1.8",".","."
"","451
001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","451
002","7","3.500","57.1","14.3",".","28.6",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Repertory Theater","Course Total","14","3.714","71.4","14.3",".","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Current Topics-Dance:Wkshp","560
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","2","***","","","","","","","","","","","","","","","",""
