"TERM : 0992","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1998-99","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","1020","3.462","51.3","17.8","17.5","5.1","4.3","1.4","1.0","0.8","",".",".","",".","0.2","",".","0.5","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","127","3.442","56.7","15.0","11.8","4.7","8.7","1.6","1.6",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","323","3.321","39.0","19.8","25.7","8.0","4.6","1.2","1.2",".","",".",".","",".",".","",".","0.3",".","."
"Junior","","215","3.382","52.6","13.5","19.5","5.1","5.1","2.8","1.4",".","",".",".","",".",".","",".",".",".","."
"Senior","","208","3.533","51.0","24.5","13.5","3.4","3.4","1.0","0.5","1.0","",".",".","",".",".","",".","1.4","0.5","."
"Undergraduates","","873","3.402","47.8","18.7","19.2","5.7","5.0","1.6","1.1","0.2","",".",".","",".",".","",".","0.5","0.1","."
"Special","","3","4.000","66.7",".",".",".",".",".",".",".","",".",".","",".",".","",".","33.3",".","."
"Graduate","","144","3.828","72.2","13.2","7.6","1.4",".",".",".","4.2","",".",".","",".","1.4","",".",".",".","."
"","Dept. Total","1020","3.462","51.3","17.8","17.5","5.1","4.3","1.4","1.0","0.8","",".",".","",".","0.2","",".","0.5","0.1","."
