"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","",""
"719
Network Flows","001","11","3.727","54.5","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"736
Advanced Operating Systems","001","36","3.750","75.0",".","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"737
Computer System Performance","001","39","3.885","79.5","17.9","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"750
Real-time Computing Systems","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"752
Adv Computer Architecture I","001","19","3.711","42.1","57.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"755
VLSI Systems Design","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"760
Machine Learning","001","21","3.643","47.6","33.3","19.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"764
Topics-Database Mgt Systems","001","24","3.604","58.3","16.7","16.7","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"771
Computational Linguistics","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"780
Robot Motion Planning","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","097","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","101","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Thesis","Course Total","4","***","","","","","","","","","","","","","","","",""
"799","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","066","8","3.870","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799","082","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","086","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","087","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","088","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","093","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","095","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","097","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","101","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","105","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","35","3.887","68.6","8.6","2.9",".",".",".",".","20.0",".",".",".",".",".",".",".","."
"810
Models&Formalisms-Computatn","001","9","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"899","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","065","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","066","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","082","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","086","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","092","4","***","","","","","","","","","",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 186 of 375",""
