"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"990","048","","8","4.000","25.0",".",".",".",".",".",".","75.0",".",".",".",".",".",".",".","."
"990","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","","12","4.000","16.7",".",".",".",".",".",".","83.3",".",".",".",".",".",".",".","."
"Research-Organic","Course Total","","86","3.940","48.8",".","1.2",".",".",".",".","44.2",".",".",".","5.8",".",".",".","."
"992","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","","6","4.000","33.3",".",".",".",".",".",".","33.3",".",".",".","33.3",".",".",".","."
"992","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","025","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"992","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","040","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"992","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","","50","4.000","64.0",".",".",".",".",".",".","30.0",".",".",".","6.0",".",".",".","."
"993","002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"993","003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","","9","3.866","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"993","041","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","","7","",".",".",".",".",".",".",".","57.1",".",".",".","42.9",".",".",".","."
"Research-Analytical","Course Total","","39","3.938","51.3","5.1",".",".",".",".",".","25.6",".",".",".","17.9",".",".",".","."
"994","005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","","6","4.000","16.7",".",".",".",".",".",".","66.7",".",".",".","16.7",".",".",".","."
"994","010","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","011","","6","4.000","33.3",".",".",".",".",".",".","33.3",".",".",".","33.3",".",".",".","."
"994","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","035","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","","35","4.000","34.3",".",".",".",".",".",".","51.4",".",".",".","14.3",".",".",".","."
"995","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","042","","7","4.000","14.3",".",".",".",".",".",".","14.3",".",".",".","71.4",".",".",".","."
"Rsch-Macromolecular Chem","Course Total","","9","4.000","22.2",".",".",".",".",".",".","11.1",".",".",".","66.7",".",".",".","."
