"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","","",""
"Intro-Rsrce Based Recreatn","230","001","","14","3.429","35.7","35.7","14.3","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"Envir, Nat Rsrce & Communty","248","001","","25","3.140","28.0","12.0","36.0","8.0","16.0",".",".",".",".",".",".",".",".",".",".","."
"","299","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","299","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Forest Biometry","300","001","","16","3.344","43.8","12.5","25.0","6.3","12.5",".",".",".",".",".",".",".",".",".",".","."
"Intro-Aerial Photo Systems","301","001","","17","3.250","29.4","17.6","29.4","5.9","11.8",".",".","5.9",".",".",".",".",".",".",".","."
"Elec-op&Micro Remote Sensng","302","001","","6","3.333","50.0","16.7",".","16.7","16.7",".",".",".",".",".",".",".",".",".",".","."
"Remote Sensng Digtl Image","303","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Remote Sensng Vis Image&GIS","304","001","","9","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Disease-Landscp Trees&Shrub","309","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Nutrnt Mgmt: Nursery Trees","336","001","","8","3.438","37.5","37.5","12.5",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"Special Topics","375","001","","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","402","001","","11","3.091","18.2","18.2","45.5",".","18.2",".",".",".",".",".",".",".",".",".",".","."
"","402","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Dendrology","","Course Total","","16","3.094","18.8","18.8","43.8",".","18.8",".",".",".",".",".",".",".",".",".",".","."
"Geom Anal-Vert Aerial Photo","403","001","","7","3.143","14.3","42.9","14.3","14.3","14.3",".",".",".",".",".",".",".",".",".",".","."
"Tree Physiology","415","001","","25","3.640","60.0","12.0","24.0","4.0",".",".",".",".",".",".",".",".",".",".",".","."
"The Vegetation of Wisconsin","455","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"General Ecology","460","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Forest Ecology","550","001","","37","3.698","62.2","16.2","10.8","8.1",".",".",".","2.7",".",".",".",".",".",".",".","."
"","571","001","","12","3.318","25.0","16.7","41.7","8.3",".",".",".","8.3",".",".",".",".",".",".",".","."
"","571","002","","11","3.545","36.4","36.4","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Stat Meth for Bioscience I","","Course Total","","23","3.432","30.4","26.1","34.8","4.3",".",".",".","4.3",".",".",".",".",".",".",".","."
"Integrated Resource Mgmt","590","001","","19","3.474","15.8","63.2","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cellulose Chemistry","612","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Rsrce Pol-Outdoor Recreatn","630","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Aesthetic Assessmnt-Landscp","654","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","681","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","008","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","017","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","","Course Total","","14","3.438","42.9","14.3","21.4","14.3",".",".","7.1",".",".",".",".",".",".",".",".","."
"Soc Pol&Mgmt-National Parks","749","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","790","004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","790","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","","Course Total","","4","***","","","","","","","","","","","","","","","",""
"Practicum in Forestry Tchg","799","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics","875","001","","17","3.765","52.9","47.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","","","","Page 22 of 375"
