"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","",""
"990","050","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","051","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","052","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","054","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","057","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","060","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","063","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","064","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","065","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","067","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","068","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","089","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","152","3.959","25.7","0.7","1.3",".","",".","",".","",".","57.2",".",".",".","15.1",".",".",".","."
"999","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","006","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","015","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","017","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","032","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","041","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","048","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","054","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","059","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","063","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","064","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","068","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","080","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","087","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","088","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","27","3.976","70.4","3.7",".",".","",".","",".","",".","14.8",".",".",".",".","11.1",".",".","."
