"TERM : 0992","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1998-99","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"PL PATH
766","Dept. Total","157","3.425","48.4","18.5","10.8","7.0","2.5","1.3","0.6","5.7","",".",".","",".","4.5","",".","0.6",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","5","3.441","40.0","20.0","40.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","18","3.206","11.1","50.0","11.1","16.7","5.6",".",".",".","",".",".","",".",".","",".","5.6",".","."
"Senior","","53","3.160","30.2","26.4","18.9","15.1","5.7","3.8",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","82","3.226","28.0","32.9","17.1","13.4","4.9","2.4",".",".","",".",".","",".",".","",".","1.2",".","."
"Special","","7","3.000","28.6","14.3","28.6",".",".",".","14.3","14.3","",".",".","",".",".","",".",".",".","."
"Graduate","","68","3.973","75.0","1.5","1.5",".",".",".",".","11.8","",".",".","",".","10.3","",".",".",".","."
"","Dept. Total","157","3.425","48.4","18.5","10.8","7.0","2.5","1.3","0.6","5.7","",".",".","",".","4.5","",".","0.6",".","."
