"Latin Amer Economc Develpmt","","","","","","","","","","","","","","","","","","","","","","",""
"Multinational Bus Finance","745
001","5","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Contemporary Topics","765
001","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Rdg & Rsch-Internal Bus","799
001","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"INTL BUS
235","Dept. Total","526","3.060","22.4","20.0","24.1","18.6","11.2","2.1","0.6","0.6","",".",".","",".","",".","",".","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","3","0.667",".",".",".",".","33.3",".","66.7",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","65","3.053","27.7","12.3","26.2","12.3","20.0","1.5",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","263","3.045","19.4","20.5","27.4","19.8","9.1","2.7","0.4",".","",".",".","",".","",".","",".","0.4",".","0.4"
"Senior","","181","3.099","24.3","22.1","19.9","19.9","10.5","1.7",".","1.7","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","512","3.050","22.1","19.9","24.4","18.8","11.1","2.1","0.6","0.6","",".",".","",".","",".","",".","0.2",".","0.2"
"Special","","6","3.000","33.3",".","33.3",".","33.3",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","8","3.550","37.5","37.5",".","25.0",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","526","3.060","22.4","20.0","24.1","18.6","11.2","2.1","0.6","0.6","",".",".","",".","",".","",".","0.2",".","0.2"
