"692
NURSING","","","","","","","","","","","","","","","","","","","","","",""
"","999
054","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
062","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Advanced Independent Study","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"NURSING
692","Dept. Total","1237","3.705","55.9","24.4","10.8","2.0","0.8","0.1","0.1","1.2","",".","4.5","",".","",".","0.1",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","3.452","33.3","16.7","50.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","57","3.541","43.9","26.3","24.6","1.8","1.8","1.8",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","247","3.617","39.7","31.2","10.5","4.0","0.8",".",".",".","",".","13.8","",".","",".",".",".",".","."
"Senior","","586","3.729","60.9","21.7","10.8","1.5","1.2",".","0.2",".","",".","3.8","",".","",".",".",".",".","."
"Undergraduates","","902","3.687","53.7","24.5","12.1","2.2","1.1","0.1","0.1",".","",".","6.2","",".","",".",".",".",".","."
"Special","","23","3.724","47.8","26.1","8.7",".",".",".",".","8.7","",".",".","",".","",".","4.3",".","4.3","."
"Graduate","","312","3.763","63.1","24.0","7.1","1.6",".",".",".","4.2","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1237","3.705","55.9","24.4","10.8","2.0","0.8","0.1","0.1","1.2","",".","4.5","",".","",".","0.1",".","0.1","."
