"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","",""
"132
Earth Water:Nat Sci&Hum Use","001","17","3.176","41.2","23.5","5.9","11.8","11.8",".","5.9",".",".",".",".",".",".",".",".","."
"230
Soil: Ecosystem & Resource","001","51","3.360","47.1","23.5","5.9","7.8","9.8","2.0","2.0",".",".",".",".",".",".","2.0",".","."
"301
General Soil Science","001","55","2.891","10.9","29.1","21.8","14.5","18.2","5.5",".",".",".",".",".",".",".",".",".","."
"305
Field Study of Soil","001","9","3.875","77.8",".","11.1",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"323
Soil Biology","001","14","3.357","21.4","28.6","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"324
Soils and Envrnmtl Quality","001","8","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"325
Soil Morphol,Class&Mapping","001","18","3.583","66.7",".","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"332
Nutrient Managmnt:Turfgrass","001","11","3.273","36.4","18.2","18.2","18.2","9.1",".",".",".",".",".",".",".",".",".",".","."
"334
Nutrnt Mgmt:Agronomic Crops","001","6","3.417","33.3","33.3","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"336
Nutrnt Mgmt: Nursery Trees","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","040","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Coord Intrnshp/Cooprtv Educ","Course Total","5","***","","","","","","","","","","","","","","","",""
"606
Colloquium in Env Tox","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"626
Mineral Nutrition of Plants","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"628
Proseminar","001","19","3.722","57.9","21.1","15.8",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"699","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","5","***","","","","","","","","","","","","","","","",""
"728
Graduate Seminar","001","27","3.786","14.8","11.1",".",".",".",".",".","74.1",".",".",".",".",".",".",".","."
"990","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","030","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","042","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","34","3.966","29.4","2.9",".",".",".",".",".","58.8",".",".",".","8.8",".",".",".","."
