"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","113
021","35","2.129","2.9","2.9","28.6","17.1","22.9","17.1","8.6",".",".",".",".",".",".",".",".","."
"","113
025","16","2.750","25.0","6.3","31.3","6.3","12.5","18.8",".",".",".",".",".",".",".",".",".","."
"","113
026","21","3.000","23.8","9.5","42.9","9.5","4.8","9.5",".",".",".",".",".",".",".",".",".","."
"","113
027","27","2.574","18.5","11.1","22.2","14.8","14.8","11.1","7.4",".",".",".",".",".",".",".",".","."
"","113
031","15","2.333",".","20.0","26.7","20.0","13.3","6.7","13.3",".",".",".",".",".",".",".",".","."
"","033
113","33","2.563","18.2","18.2","18.2",".","21.2","15.2","6.1",".",".",".",".",".",".","3.0",".","."
"","113
038","17","2.971","17.6","11.8","47.1","5.9","11.8","5.9",".",".",".",".",".",".",".",".",".","."
"","042
113","19","2.605","10.5","10.5","36.8","5.3","26.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","387","2.510","14.0","9.3","26.6","9.0","21.7","14.2","4.1",".",".",".",".",".",".","1.0",".","."
"","001
114","303","2.576","10.9","14.9","21.8","18.8","19.1","10.6","3.6","0.3",".",".",".",".",".",".",".","."
"","002
114","248","2.474","9.3","10.5","18.1","23.0","27.4","6.9","4.8",".",".",".",".",".",".",".",".","."
"Algebra and Trigonometry","Course Total","551","2.530","10.2","12.9","20.1","20.7","22.9","8.9","4.2","0.2",".",".",".",".",".",".",".","."
"","130
001","18","2.944","16.7","27.8","16.7","16.7","16.7","5.6",".",".",".",".",".",".",".",".",".","."
"","130
002","27","3.130","18.5","18.5","44.4","7.4","11.1",".",".",".",".",".",".",".",".",".",".","."
"","130
003","25","3.167","16.0","28.0","36.0","4.0","12.0",".",".",".",".",".",".",".",".","4.0",".","."
"","130
004","20","3.325","30.0","15.0","45.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","130
005","20","3.275","40.0","10.0","30.0","5.0","15.0",".",".",".",".",".",".",".",".",".",".","."
"Arithmetical Problm Solving","Course Total","110","3.170","23.6","20.0","35.5","8.2","10.9","0.9",".",".",".",".",".",".",".","0.9",".","."
"","001
131","24","2.854","12.5","25.0","16.7","20.8","20.8","4.2",".",".",".",".",".",".",".",".",".","."
"","002
131","17","3.382","52.9","11.8","11.8","5.9","17.6",".",".",".",".",".",".",".",".",".",".","."
"","131
003","25","3.620","40.0","44.0","16.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
131","24","3.250","29.2","20.8","37.5","4.2","4.2","4.2",".",".",".",".",".",".",".",".",".","."
"","131
005","19","3.579","42.1","42.1","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"Geom Inference & Reasoning","Course Total","109","3.326","33.9","29.4","19.3","6.4","9.2","1.8",".",".",".",".",".",".",".",".",".","."
"","001
132","28","3.661","42.9","46.4","10.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","132
002","26","3.519","34.6","46.2","11.5","3.8","3.8",".",".",".",".",".",".",".",".",".",".","."
"","132
003","24","3.542","25.0","62.5","8.3","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"Mathematical Models","Course Total","78","3.577","34.6","51.3","10.3","2.6","1.3",".",".",".",".",".",".",".",".",".",".","."
"","001
141","14","2.846","14.3","14.3","21.4","14.3","28.6",".",".",".",".",".",".",".",".","7.1",".","."
"","141
003","22","2.795","9.1","22.7","22.7","9.1","36.4",".",".",".",".",".",".",".",".",".",".","."
"Topics in College Math","Course Total","36","2.814","11.1","19.4","22.2","11.1","33.3",".",".",".",".",".",".",".",".","2.8",".","."
"","001
171","92","2.353","10.9","10.9","16.3","12.0","30.4","14.1","5.4",".",".",".",".",".",".",".",".","."
"","171
002","211","2.550","12.8","12.8","27.5","11.8","17.5","11.8","5.7",".",".",".",".",".",".",".",".","."
"Topics in Precalculus","Course Total","303","2.490","12.2","12.2","24.1","11.9","21.5","12.5","5.6",".",".",".",".",".",".",".",".","."
"","001
210","91","3.104","28.6","23.1","23.1","6.6","13.2","3.3","2.2",".",".",".",".",".",".",".",".","."
"","210
002","82","2.701","13.4","9.8","32.9","13.4","22.0","6.1","2.4",".",".",".",".",".",".",".",".","."
"","003
210","86","2.419","27.9","4.7","15.1","2.3","26.7","9.3","14.0",".",".",".",".",".",".",".",".","."
"","004
210","89","3.090","38.2","11.2","19.1","15.7","7.9","4.5","3.4",".",".",".",".",".",".",".",".","."
"","005
210","90","2.800","17.8","4.4","48.9","2.2","18.9","3.3","4.4",".",".",".",".",".",".",".",".","."
"","210
006","90","2.697","20.0","2.2","44.4","2.2","17.8","4.4","7.8",".",".",".",".",".","1.1",".",".","."
"","007
210","90","3.011","23.3","32.2","13.3","14.4","7.8","3.3","5.6",".",".",".",".",".",".",".",".","."
"Topics-Finite Mathematics","Course Total","618","2.836","24.3","12.6","28.2","8.1","16.2","4.9","5.7",".",".",".",".",".","0.2",".",".","."
"","211
001","193","2.457","16.6","6.2","26.4","7.8","22.8","10.4","8.8","0.5",".",".",".",".",".",".",".","0.5"
"","211
002","217","2.691","24.4","10.1","22.6","9.2","15.2","11.1","6.0","0.5",".",".",".",".",".","0.9",".","."
"Calculus","Course Total","410","2.581","20.7","8.3","24.4","8.5","18.8","10.7","7.3","0.5",".",".",".",".",".","0.5",".","0.2"
