"TERM : 0992","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 1998-99","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","588","3.449","41.3","30.6","14.1","7.5","4.1","0.9","0.3","0.3","",".",".","",".","0.3","",".","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","6","2.500",".","33.3","33.3",".",".","33.3",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","323","3.324","29.7","34.7","17.6","11.1","5.3","0.9","0.6",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","329","3.309","29.2","34.7","17.9","10.9","5.2","1.5","0.6",".","",".",".","",".",".","",".",".",".","."
"Special","","13","3.537","46.2","23.1","15.4",".","7.7",".",".",".","",".",".","",".",".","",".","7.7",".","."
"Graduate","","243","3.705","57.2","25.9","9.1","3.3","2.1",".",".","0.8","",".",".","",".","0.8","",".","0.8",".","."
"Prof Yr 3","","3","3.333","66.7",".",".",".","33.3",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","3","3.333","66.7",".",".",".","33.3",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","588","3.449","41.3","30.6","14.1","7.5","4.1","0.9","0.3","0.3","",".",".","",".","0.3","",".","0.5",".","."
