"ENGLISH","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","","",""
"501
Maj Brit Novelists-1914-45","001","","38","3.526","31.6","42.1","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"507
Mod British Lit Since 1914","001","","29","3.310","13.8","44.8","31.0","10.3",".",".",".",".",".",".",".",".",".",".",".","."
"511
Recent British/Amer Fiction","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"512
Recent British/Amer Poetry","009","","28","3.554","60.7","17.9","10.7","7.1",".",".","3.6",".",".",".",".",".",".",".",".","."
"563
Studies in Narrative Lit","001","","44","2.682","11.4","15.9","27.3","15.9","20.5","4.5","4.5",".",".",".",".",".",".",".",".","."
"591
Topic-Ethnic&Multicultr Lit","001","","57","3.430","12.3","63.2","22.8","1.8",".",".",".",".",".",".",".",".",".",".",".","."
"618
Lit of the Amer Renaissance","001","","37","3.371","24.3","29.7","32.4","8.1",".",".",".",".",".",".",".",".",".","5.4",".","."
"629
American Literary Realism","001","","36","3.429","22.2","38.9","36.1",".",".",".",".",".",".",".",".",".",".",".",".","2.8"
"635
Maj Amer Novelists-1914-45","001","","31","3.016","19.4","16.1","41.9","12.9","3.2","3.2","3.2",".",".",".",".",".",".",".",".","."
"681","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","","4","***","","","","","","","","","","","","","","","",""
"682","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","Course Total","","2","***","","","","","","","","","","","","","","","",""
"691
Senior Thesis","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692
Senior Thesis","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","108","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","114","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","16","3.855","68.8","18.8","6.3",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"700
Intro-Composition Studies","001","","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Contemporary Compositn Thry","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"710
Discourse Analysis","001","","15","3.933","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"713
Topc-Contmp English Linguis","001","","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"723
Crit Meth-Brit & Amer Lit","001","","16","3.733","50.0","37.5","6.3",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"725
Poetry","001","","11","3.773","54.5","45.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"751
Chaucer & Courtly Tradition","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"773
18th Century British Novel","001","","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"799","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","050","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","108","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","","8","4.000","62.5",".",".",".",".",".",".","37.5",".",".",".",".",".",".",".","."
