"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","204
002","24","3.625","62.5","12.5","16.7","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","204
003","14","2.923",".","14.3","64.3",".","14.3",".",".","7.1",".",".",".",".",".",".",".","."
"","204
004","22","3.238","22.7","27.3","31.8",".","13.6",".",".","4.5",".",".",".",".",".",".",".","."
"","005
204","24","3.333","20.8","41.7","33.3",".",".","4.2",".",".",".",".",".",".",".",".",".","."
"","006
204","22","3.227","27.3","13.6","45.5","4.5","9.1",".",".",".",".",".",".",".",".",".",".","."
"","204
007","24","3.417","37.5","20.8","33.3","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","204
008","20","3.350","20.0","50.0","20.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"","204
009","23","3.174","30.4","17.4","30.4",".","21.7",".",".",".",".",".",".",".",".",".",".","."
"","204
010","22","3.386","50.0","18.2","9.1","4.5","18.2",".",".",".",".",".",".",".",".",".",".","."
"","204
011","22","3.273","22.7","27.3","40.9",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"","012
204","24","3.271","33.3","8.3","37.5","20.8",".",".",".",".",".",".",".",".",".",".",".","."
"","013
204","22","3.114","18.2","13.6","45.5","18.2","4.5",".",".",".",".",".",".",".",".",".",".","."
"","014
204","21","3.452","33.3","33.3","28.6",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","015
204","24","3.708","58.3","25.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204
016","23","3.130","26.1","17.4","39.1","8.7","4.3",".","4.3",".",".",".",".",".",".",".",".","."
"","204
017","22","3.295","22.7","36.4","27.3","4.5","9.1",".",".",".",".",".",".",".",".",".",".","."
"","204
018","22","3.250","31.8","13.6","40.9",".","13.6",".",".",".",".",".",".",".",".",".",".","."
"","019
204","24","3.326","33.3","12.5","37.5","8.3","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"","204
020","15","2.933","6.7","20.0","33.3","33.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"","204
021","20","3.350","30.0","25.0","35.0","5.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"","204
022","15","3.500","46.7","13.3","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"","023
204","22","2.932","18.2","18.2","36.4","13.6","4.5","4.5","4.5",".",".",".",".",".",".",".",".","."
"Fourth Semester Spanish","Course Total","491","3.302","30.8","22.4","32.6","5.9","6.9","0.4","0.4","0.6",".",".",".",".",".",".",".","."
"Spanish for Spanish Speaker","206
001","18","3.735","61.1","16.7","16.7",".",".",".",".",".",".",".",".",".",".","5.6",".","."
"","223
001","162","3.798","81.5","8.0","4.9","1.2","2.5","0.6","0.6","0.6",".",".",".",".",".",".",".","."
"","223
002","19","3.684","52.6","31.6","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Hispanic Cultures","Course Total","181","3.786","78.5","10.5","6.1","1.1","2.2","0.6","0.6","0.6",".",".",".",".",".",".",".","."
"","224
001","173","3.573","60.7","14.5","12.7","6.9","2.9","0.6","1.2","0.6",".",".",".",".",".",".",".","."
"","224
002","20","2.950","30.0","20.0","25.0",".","15.0",".","10.0",".",".",".",".",".",".",".",".","."
"","224
003","20","3.650","60.0","20.0","15.0",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"Intro-Hispanic Literatures","Course Total","213","3.521","57.7","15.5","14.1","5.6","4.2","0.5","1.9","0.5",".",".",".",".",".",".",".","."
"","001
226","17","3.500","41.2","23.5","29.4","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","002
226","19","3.211","26.3","21.1","36.8",".","15.8",".",".",".",".",".",".",".",".",".",".","."
"","226
003","20","3.275","30.0","25.0","35.0",".","5.0","5.0",".",".",".",".",".",".",".",".",".","."
"","226
004","20","3.575","35.0","45.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
005","20","3.526","40.0","40.0","10.0",".",".","5.0",".","5.0",".",".",".",".",".",".",".","."
"","226
006","19","3.421","21.1","42.1","36.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","007
226","19","3.474","26.3","47.4","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","226
008","19","3.395","21.1","36.8","42.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
009","19","3.342","31.6","21.1","31.6","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","010
226","19","3.342","31.6","31.6","26.3","5.3",".","5.3",".",".",".",".",".",".",".",".",".","."
"","226
011","20","3.675","45.0","45.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
012","19","3.237","15.8","42.1","26.3","5.3","10.5",".",".",".",".",".",".",".",".",".",".","."
"","226
013","20","3.775","65.0","25.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
014","19","3.684","42.1","52.6","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
