"ALS","","","","","","","","","","","","","","","","","","","","","","",""
"PLANT PATHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","","",""
"PL PATH
766","Dept. Total","207","3.379","39.1","15.9","18.4","3.9","6.3","0.5","",".","4.8","",".",".","",".","9.7","",".",".","1.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","32","3.359","25.0","40.6","25.0",".","9.4",".","",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","18","3.422","44.4","22.2","27.8",".",".","5.6","",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","26","3.317","46.2","7.7","30.8","3.8","11.5",".","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","61","3.214","31.1","21.3","24.6","11.5","11.5",".","",".",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","137","3.291","34.3","23.4","26.3","5.8","9.5","0.7","",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","70","3.892","48.6","1.4","2.9",".",".",".","",".","14.3","",".",".","",".","28.6","",".",".","4.3","."
"","Dept. Total","207","3.379","39.1","15.9","18.4","3.9","6.3","0.5","",".","4.8","",".",".","",".","9.7","",".",".","1.4","."
