"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","",""
"707
Proseminar-Biological Psych","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"711","001","10","3.833","60.0","30.0",".",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"711","002","9","3.813","55.6","33.3",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"711","003","13","3.885","84.6","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Topics in Psych","Course Total","32","3.856","68.8","21.9","3.1",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"733","001","15","3.714","60.0","13.3","20.0",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"733","002","15","3.714","60.0","13.3","20.0",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"Perceptual&Cognitive Sciences","Course Total","30","3.714","60.0","13.3","20.0",".",".",".",".","3.3",".",".",".",".","3.3",".",".","."
"740
Clin I: Assmnt, Etiol&Trtmt","001","15","3.964","86.7","6.7",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"741
Clin II:Assmnt, Etiol&Trtmt","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"770
Human-Computer Interaction","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"805
Field Work-Clinical Psych","002","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"841
Computational Cognitive Sci","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"859
Topics-Human Factors Engr","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Seminar Clinical Psychology","001","12","3.953","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"913
Smr-History of Psychology","001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"954
Smr-Physiological Psych","001","15","3.136","33.3","13.3","33.3",".","13.3","6.7",".",".",".",".",".",".",".",".",".","."
"990","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","45","",".",".",".",".",".",".",".","77.8",".",".",".","22.2",".",".",".","."
