"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","","",""
"","990
150","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"PhD Thesis-Finance","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"FINANCE
233","Dept. Total","1261","3.238","30.5","21.8","26.8","10.0","7.5","1.4","0.6","0.6","",".",".","",".","0.2","0.1",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","8","2.875","37.5","12.5",".","12.5","25.0","12.5",".",".","",".",".","",".",".",".",".",".","."
"Junior","","203","3.072","22.7","16.3","31.0","16.7","10.8","1.5","0.5",".","",".",".","",".",".","0.5",".",".","."
"Senior","","586","3.087","22.4","20.6","30.0","13.7","10.2","1.9","0.9","0.3","",".",".","",".",".",".",".",".","."
"Undergraduates","","797","3.081","22.6","19.4","30.0","14.4","10.5","1.9","0.8","0.3","",".",".","",".",".","0.1",".",".","."
"Special","","112","3.216","29.5","25.9","17.9","7.1","8.0","2.7","1.8","3.6","",".",".","",".",".",".",".","3.6","."
"Graduate","","347","3.608","48.4","25.9","22.5","0.9","0.6",".",".","0.3","",".",".","",".","0.9",".",".","0.6","."
"Prof Yr 2","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","2","3.250",".","50.0","50.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","5","3.654","60.0","20.0","20.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1261","3.238","30.5","21.8","26.8","10.0","7.5","1.4","0.6","0.6","",".",".","",".","0.2","0.1",".","0.5","."
