"TERM : 1142","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2013-2014","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","833","3.445","33.9","34.3","18.7","5.9","3.0","0.6","0.5","1.1","",".",".","",".","",".","1.3","0.4","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","79","3.444","26.6","41.8","19.0","3.8","3.8",".",".",".","",".",".","",".","",".","5.1",".",".","."
"Sophomore","","228","3.505","36.8","35.5","20.6","4.4","1.8",".","0.4",".","",".",".","",".","",".","0.4",".",".","."
"Junior","","221","3.453","34.8","33.0","19.5","5.4","3.6","0.9",".","0.5","",".",".","",".","",".","0.9","0.5",".","0.9"
"Senior","","287","3.383","33.8","32.8","17.1","8.4","3.5","1.0","1.0","0.3","",".",".","",".","",".","1.4","0.7",".","."
"Undergraduates","","815","3.443","34.2","34.5","18.9","6.0","3.1","0.6","0.5","0.2","",".",".","",".","",".","1.3","0.4",".","0.2"
"Special","","15","3.571","13.3","26.7","6.7",".",".",".",".","46.7","",".",".","",".","",".",".",".","6.7","."
"Graduate","","2","3.500","50.0",".","50.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","833","3.445","33.9","34.3","18.7","5.9","3.0","0.6","0.5","1.1","",".",".","",".","",".","1.3","0.4","0.1","0.2"
