"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"BUS","College Total","12129","3.328","39.0","22.1","23.4","7.0","5.5","1.2","0.5","0.5","0.0","0.2",".","0.2","0.1","0.0","0.1","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"BUS","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","146","3.743","71.2","17.1","8.9","1.4","1.4",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","1457","3.156","40.7","16.1","23.5","7.6","8.4","2.6","1.0","0.1",".","0.1",".",".",".","0.1",".","."
"Junior","","3228","3.213","36.6","18.5","26.0","8.5","7.8","1.7","0.5","0.1","0.0","0.1",".",".","0.2",".",".","."
"Senior","","4255","3.273","32.4","22.4","27.7","9.2","5.8","1.1","0.6","0.3","0.0","0.4",".",".","0.1","0.0","0.0","."
"Undergraduates","","9086","3.242","35.8","19.9","26.1","8.6","6.9","1.5","0.6","0.2","0.0","0.2",".",".","0.1","0.0","0.0","."
"Special","","408","3.215","29.9","22.3","25.2","8.8","6.6","2.0","1.5","2.5",".",".",".",".","0.2",".","1.0","."
"Graduate","","2602","3.653","51.7","29.7","13.6","1.4","0.4","0.1","0.2","1.3",".","0.1",".","1.0","0.2",".","0.1","."
"Prof Yr 2","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","23","3.405","21.7","43.5","26.1","4.3","4.3",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","3","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","33","3.567","42.4","33.3","18.2","3.0","3.0",".",".",".",".",".",".",".",".",".",".","."
"","College Total","12129","3.328","39.0","22.1","23.4","7.0","5.5","1.2","0.5","0.5","0.0","0.2",".","0.2","0.1","0.0","0.1","."
