"","990
047","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
052","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
055","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","20","",".",".",".",".",".",".",".","85.0",".",".",".","15.0",".",".",".","."
"SOIL SCI
908","Dept. Total","194","3.031","23.7","19.6","16.5","1.5","8.8","4.6","2.1","20.6",".",".",".","1.5","0.5",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","",""
"Sophomore","","5","2.400",".",".","80.0",".",".",".","20.0",".",".",".",".",".",".",".",".","."
"Junior","","20","3.229","15.0","40.0","35.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"Senior","","81","2.727","16.0","25.9","22.2","3.7","17.3","11.1","2.5",".",".",".",".",".","1.2",".",".","."
"Undergraduates","","106","2.808","15.1","27.4","27.4","2.8","15.1","8.5","2.8",".",".",".",".",".","0.9",".",".","."
"Special","","8","2.789","50.0","12.5",".",".","12.5",".","12.5",".",".",".",".",".",".",".","12.5","."
"Graduate","","80","3.799","32.5","10.0","3.8",".",".",".",".","50.0",".",".",".","3.8",".",".",".","."
"","Dept. Total","194","3.031","23.7","19.6","16.5","1.5","8.8","4.6","2.1","20.6",".",".",".","1.5","0.5",".","0.5","."
