"ALS","","","","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","","","",""
"HORT
476","Dept. Total","326","3.395","40.2","19.3","12.0","5.8","3.4","2.8","",".","8.9","",".",".","",".","4.3","2.5","0.3","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","3.471","50.0","33.3",".",".","16.7",".","",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","41","3.389","36.6","31.7","17.1","12.2","2.4",".","",".",".","",".",".","",".",".",".",".",".","."
"Junior","","59","3.360","42.4","27.1","15.3","8.5","3.4","3.4","",".",".","",".",".","",".",".",".",".",".","."
"Senior","","124","3.290","46.8","15.3","13.7","6.5","5.6","5.6","",".","0.8","",".",".","",".",".","5.6",".",".","."
"Undergraduates","","230","3.333","43.9","21.7","14.3","7.8","4.8","3.9","",".","0.4","",".",".","",".",".","3.0",".",".","."
"Special","","16","3.268","12.5","25.0","18.8","6.3",".",".","",".","25.0","",".",".","",".",".","6.3",".","6.3","."
"Graduate","","80","3.767","35.0","11.3","3.8",".",".",".","",".","30.0","",".",".","",".","17.5",".","1.3","1.3","."
"","Dept. Total","326","3.395","40.2","19.3","12.0","5.8","3.4","2.8","",".","8.9","",".",".","",".","4.3","2.5","0.3","0.6","."
