"","990
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
032","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"Independent Study","999
008","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"DS
359","Dept. Total","572","3.583","50.7","24.1","17.3","3.3","1.9","0.5","0.3","0.7","",".",".","",".","0.3","0.7",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","42","3.429","28.6","33.3","33.3","4.8",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","104","3.502","44.2","24.0","23.1","5.8","1.9","1.0",".",".","",".",".","",".",".",".",".",".","."
"Junior","","179","3.624","54.2","22.9","17.9","3.4","1.7",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","206","3.582","51.9","26.2","13.1","1.9","2.9","1.0","1.0","0.5","",".",".","",".",".","1.5",".",".","."
"Undergraduates","","531","3.568","49.3","25.2","18.3","3.4","2.1","0.6","0.4","0.2","",".",".","",".",".","0.6",".",".","."
"Special","","8","3.571","50.0","12.5","12.5","12.5",".",".",".","12.5","",".",".","",".",".",".",".",".","."
"Graduate","","33","3.901","72.7","9.1","3.0",".",".",".",".","6.1","",".",".","",".","6.1","3.0",".",".","."
"","Dept. Total","572","3.583","50.7","24.1","17.3","3.3","1.9","0.5","0.3","0.7","",".",".","",".","0.3","0.7",".",".","."
