"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"GREEK (CLASSICS)","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"428
GREEK","","","","","","","","","","","","","","","","","","","",""
"","103
001","","12","3.455","58.3","16.7","8.3",".",".",".","8.3",".",".",".",".",".","8.3",".",".","."
"","002
103","","13","3.692","69.2","15.4","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"First Semester Greek","Course Total","","25","3.583","64.0","16.0","8.0",".","4.0",".","4.0",".",".",".",".",".","4.0",".",".","."
"First Semester Greek","303
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intermediate Greek","305
001","","9","3.556","44.4","22.2","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Greek Lyric Poets","512
001","","15","3.700","73.3","6.7","13.3",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"","890
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","890
022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Research Thesis","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Seminar-Drama","920
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"GREEK
428","Dept. Total","","56","3.636","62.5","12.5","12.5",".","3.6",".","1.8","5.4",".",".",".",".","1.8",".",".","."
