"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","",""
"554
Philos of Artificial Sci","001","18","3.353","27.8","33.3","16.7","11.1","5.6",".",".","5.6",".",".",".",".",".",".",".","."
"555
Political Philosophy","001","26","3.788","61.5","34.6","3.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"556
Topics-Feminism&Philosophy","001","17","3.656","58.8","5.9","29.4",".",".",".",".","5.9",".",".",".",".",".",".",".","."
"560
Metaphysics","001","18","3.333","33.3","5.6","55.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"571
Mathematical Logic","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"581
Senior Honors Seminar","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"582
Senior Honors Seminar","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"599
Directed Study","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","5","***","","","","","","","","","","","","","","","",""
"682
Senior Honors Thesis","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691
Senior Thesis","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699
Directed Study","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"830
Advanced Hist of Philosophy","001","15","3.929","80.0","13.3",".",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"902
Proseminar in Philosophy","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"951
Seminar-Philosophy of Mind","001","13","4.000","15.4",".",".",".",".",".",".",".",".",".",".",".","84.6",".",".","."
"955
Soc-Pol Phil","001","11","3.900","72.7","18.2",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"990","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","079","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","21","",".",".",".",".",".",".",".","47.6",".",".",".","52.4",".",".",".","."
"999","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","055","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","9","3.647","33.3",".","11.1",".",".",".",".","11.1",".",".",".",".","11.1",".","33.3","."
