"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","",""
"Human Language","101
001","176","3.302","27.3","36.9","19.3","6.8","6.3","0.6","1.7",".","1.1",".",".",".",".",".",".","."
"Intro Ling-Descript&Theoret","301
001","34","3.132","35.3","17.6","23.5","8.8","8.8",".","5.9",".",".",".",".",".",".",".",".","."
"Phonology","310
001","25","3.458","40.0","36.0","8.0","4.0","4.0","4.0",".",".",".",".",".",".",".","4.0",".","."
"Syntax","330
001","21","3.452","38.1","23.8","28.6","9.5",".",".",".",".",".",".",".",".",".",".",".","."
"Survey-N Amer Indian Languages","371
001","15","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Field Methods I","426
001","15","3.917","66.7","13.3",".",".",".",".",".",".",".",".",".",".","20.0",".",".","."
"Junior Honors Tutorial","481
016","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Morphology","522
001","14","3.536","35.7","35.7","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Syntactic Theories","530
001","11","4.000","63.6",".",".",".",".",".",".",".",".",".",".",".","36.4",".",".","."
"Honors Seminar-Sr Thesis","681
010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","699
038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Methods&Materials","800
001","7","3.750","57.1","14.3","14.3",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"","990
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","7","",".",".",".",".",".",".",".","57.1",".",".",".","42.9",".",".",".","."
"Thesis","Course Total","11","",".",".",".",".",".",".",".","63.6",".",".",".","36.4",".",".",".","."
"Independent Reading","999
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"LINGUIS
550","Dept. Total","338","3.403","36.7","28.4","16.3","5.3","4.4","0.6","1.5","2.1","0.6",".",".","1.2","2.4","0.3","0.3","."
