"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"Research-Physical","Course Total","74","",".",".",".",".",".",".",".","89.2","2.7",".",".","6.8",".","1.4",".","."
"993","001","20","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","032","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","067","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","077","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","48","",".",".",".",".",".",".",".","97.9",".",".",".","2.1",".",".",".","."
"994","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","015","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"994","051","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","5","***","","","","","","","","","",".",".",".",".",".",".","."
"994","081","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","30","",".",".",".",".",".",".",".","80.0",".",".",".","20.0",".",".",".","."
"996","001","14","",".",".",".",".",".",".",".","92.9",".",".",".",".",".",".",".","7.1"
"996","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","007","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","039","8","",".",".",".",".",".",".",".","87.5",".",".",".",".",".",".","12.5","."
"996","043","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","051","3","***","","","","","","","","","",".",".",".",".",".",".","."
"996","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","082","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Materials Chemistry","Course Total","52","",".",".",".",".",".",".",".","96.2",".",".",".",".",".",".","1.9","1.9"
"998","001","12","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"998","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
