"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","226
015","16","3.344","25.0","25.0","43.8","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","016
226","17","3.618","35.3","52.9","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
017","19","3.611","42.1","36.8","10.5","5.3",".",".",".","5.3",".",".",".",".",".",".",".","."
"","226
018","18","3.611","44.4","38.9","11.1","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","226
019","20","3.650","60.0","10.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
020","20","3.250","10.0","30.0","60.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","021
226","14","3.464","42.9","35.7","7.1",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"","226
022","20","3.475","30.0","35.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
023","20","3.625","50.0","30.0","15.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"","226
024","19","3.579","31.6","52.6","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
025","18","3.529","61.1","16.7","5.6","5.6",".",".","5.6","5.6",".",".",".",".",".",".",".","."
"","226
026","20","3.200","20.0","35.0","35.0","5.0",".",".","5.0",".",".",".",".",".",".",".",".","."
"Interm Lang Prac-","Course Total","490","3.476","35.5","34.5","24.1","2.7","1.6","0.6","0.4","0.6",".",".",".",".",".",".",".","."
"","311
001","18","3.583","44.4","27.8","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
002","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
311","19","3.658","57.9","15.8","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
004","13","3.615","38.5","46.2","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
005","20","3.900","90.0","5.0",".","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"","311
006","20","3.474","35.0","40.0","15.0",".",".","5.0",".","5.0",".",".",".",".",".",".",".","."
"","311
007","20","3.925","90.0","5.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
008","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
009","18","3.611","50.0","22.2","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
010","17","3.781","58.8","29.4","5.9",".",".",".",".",".",".",".",".",".","5.9",".",".","."
"","311
011","17","3.500","29.4","41.2","29.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","012
311","19","3.895","78.9","21.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","013
311","15","3.867","73.3","26.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","311
014","21","3.952","90.5","9.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Language Practice","Course Total","253","3.775","68.0","19.8","10.7","0.4",".","0.4",".","0.4",".",".",".",".","0.4",".",".","."
"","001
319","14","3.607","64.3","14.3","7.1","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"","319
002","25","3.620","48.0","28.0","24.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Span Lang Pract","Course Total","39","3.615","53.8","23.1","17.9","2.6","2.6",".",".",".",".",".",".",".",".",".",".","."
"","320
001","25","3.100","20.0","16.0","52.0","4.0",".","8.0",".",".",".",".",".",".",".",".",".","."
"","320
002","23","3.457","43.5","21.7","21.7","8.7","4.3",".",".",".",".",".",".",".",".",".",".","."
"","003
320","24","3.646","58.3","16.7","20.8","4.2",".",".",".",".",".",".",".",".",".",".",".","."
"","004
320","21","3.119","47.6","9.5","14.3","4.8","9.5","14.3",".",".",".",".",".",".",".",".",".","."
"","320
005","22","3.364","31.8","31.8","22.7","4.5","9.1",".",".",".",".",".",".",".",".",".",".","."
"Spanish Phonetics","Course Total","115","3.339","40.0","19.1","27.0","5.2","4.3","4.3",".",".",".",".",".",".",".",".",".","."
"","322
001","20","3.625","60.0","15.0","15.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"","322
002","25","3.520","44.0","28.0","16.0","12.0",".",".",".",".",".",".",".",".",".",".",".","."
"Survey of Early Hispanic Lit","Course Total","45","3.567","51.1","22.2","15.6","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Lang Prac-Expos Writing","001
323","18","3.111","22.2","11.1","50.0","11.1",".","5.6",".",".",".",".",".",".",".",".",".","."
"","324
002","24","3.688","54.2","29.2","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
324","27","3.611","59.3","22.2","11.1","3.7",".","3.7",".",".",".",".",".",".",".",".",".","."
"Survey of Modern Spanish Lit","Course Total","51","3.647","56.9","25.5","13.7","2.0",".","2.0",".",".",".",".",".",".",".",".",".","."
"","325
001","24","3.326","25.0","25.0","37.5","4.2","4.2",".",".","4.2",".",".",".",".",".",".",".","."
"January 28, 2014","","","","","","","","","","","","","","","","","","Page 308 of 403",""
