"","991
009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Research-Slavic Lit","Course Total","12","",".",".",".",".",".",".",".","83.3",".",".",".","16.7",".",".",".","."
"SLAVIC
888","Dept. Total","371","3.515","57.1","15.4","12.9","5.4","0.8","1.3","1.3","4.3",".",".",".","0.5","0.5","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","58","3.309","44.8","22.4","19.0","6.9","1.7","3.4","1.7",".",".",".",".",".",".",".",".","."
"Sophomore","","57","3.505","50.9","17.5","22.8","7.0","1.8",".",".",".",".",".",".",".",".",".",".","."
"Junior","","68","3.583","55.9","22.1","14.7","7.4",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","96","3.481","65.6","13.5","8.3","6.3","1.0","2.1","3.1",".",".",".",".",".",".",".",".","."
"Undergraduates","","279","3.475","55.9","18.3","15.1","6.8","1.1","1.4","1.4",".",".",".",".",".",".",".",".","."
"Special","","16","3.167","50.0",".","18.8","6.3",".","6.3","6.3","6.3",".",".",".",".",".","6.3",".","."
"Graduate","","75","3.865","64.0","6.7","4.0",".",".",".",".","20.0",".",".",".","2.7","2.7",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","371","3.515","57.1","15.4","12.9","5.4","0.8","1.3","1.3","4.3",".",".",".","0.5","0.5","0.3",".","."
