"","990
020","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
024","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
076","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"CNSR SCI
271","Dept. Total","643","3.387","40.3","26.4","19.8","7.5","4.2","0.8","0.2","0.5","",".",".","",".","0.3","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","34","3.750","82.4","5.9","8.8",".","2.9",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","68","3.384","50.0","19.1","20.6","5.9","2.9","1.5",".",".","",".",".","",".",".",".",".",".","."
"Junior","","219","3.323","36.1","29.2","19.6","8.2","5.9","0.5","0.5",".","",".",".","",".",".",".",".",".","."
"Senior","","309","3.403","36.6","28.5","21.4","8.4","3.6","1.0",".","0.3","",".",".","",".",".","0.3",".",".","."
"Undergraduates","","630","3.382","40.3","26.5","20.0","7.6","4.3","0.8","0.2","0.2","",".",".","",".",".","0.2",".",".","."
"Special","","5","3.750","80.0",".","20.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","8","3.625","12.5","37.5",".",".",".",".",".","25.0","",".",".","",".","25.0",".",".",".","."
"","Dept. Total","643","3.387","40.3","26.4","19.8","7.5","4.2","0.8","0.2","0.5","",".",".","",".","0.3","0.2",".",".","."
