"EGR","","","","","","","","","","","","","","","","","","","","",""
"","CIVIL AND ENVIRONMENTAL EN Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Cooperative Education Prog","1","001","","15","3.750","80.0","6.7",".",".",".","6.7",".",".",".",".",".",".","6.7",".",".","."
"Prob Solv Using Cmptr Tools","291","001","","59","2.966","11.9","11.9","44.1","25.4","5.1","1.7",".",".",".",".",".",".",".",".",".","."
"Independent Study","299","069","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Fluid Mechanics","310","001","","62","2.887","16.1","17.7","32.3","11.3","14.5","8.1",".",".",".",".",".",".",".",".",".","."
"Hydroscience","311","001","","57","2.777","14.0","15.8","24.6","14.0","24.6","3.5","1.8","1.8",".",".",".",".",".",".",".","."
"Hydrology","315","001","","18","3.125","11.1","27.8","33.3","5.6","11.1",".",".","5.6",".",".",".",".","5.6",".",".","."
"Environmental Engineering","320","001","","87","2.977","19.5","10.3","44.8","3.4","18.4","3.4",".",".",".",".",".",".",".",".",".","."
"Soil Mechanics","330","002","","55","3.127","21.8","16.4","38.2","12.7","10.9",".",".",".",".",".",".",".",".",".",".","."
"Structural Analysis I","340","001","","47","2.989","14.9","21.3","38.3","2.1","14.9","2.1","2.1","4.3",".",".",".",".",".",".",".","."
"Transportation Engineering","370","001","","46","3.272","26.1","21.7","39.1","6.5","6.5",".",".",".",".",".",".",".",".",".",".","."
"On-Site Waste Water Treatment","372","001","","8","3.125","25.0","25.0","25.0",".","25.0",".",".",".",".",".",".",".",".",".",".","."
"","392","001","","25","3.740","56.0","36.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","392","002","","17","3.794","64.7","29.4","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Building Information Modeling","","Course Total","","42","3.762","59.5","33.3","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Matrls-Constructed Facilities","395","001","","48","3.313","27.1","31.3","27.1","10.4","2.1","2.1",".",".",".",".",".",".",".",".",".","."
"Elements-Public Health Engr","422","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Environmentl Engineerng Lab","424","001","","16","3.688","56.3","25.0","18.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dsgn-Wastewtr Treatmnt Plnt","426","001","","12","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Solid&Hazardous Wastes Engr","427","001","","12","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Structural Analysis II","440","001","","19","3.553","21.1","68.4","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wood Structures I","442","001","","16","3.344","31.3","37.5","6.3","18.8","6.3",".",".",".",".",".",".",".",".",".",".","."
"Steel Structures I","445","001","","51","3.010","23.5","7.8","43.1","2.0","21.6","2.0",".",".",".",".",".",".",".",".",".","."
"Legal Aspects-Engineering","491","001","","35","3.338","14.3","45.7","28.6","8.6",".",".",".","2.9",".",".",".",".",".",".",".","."
"Mech Systems for Construction","497","001","","18","3.306","27.8","27.8","27.8","11.1","5.6",".",".",".",".",".",".",".",".",".",".","."
"Constructn Project Managmnt","498","001","","43","3.826","74.4","20.9",".","4.7",".",".",".",".",".",".",".",".",".",".",".","."
"Water Chemistry","500","001","","34","3.576","38.2","38.2","17.6","2.9",".",".",".",".",".",".",".",".",".","2.9",".","."
"Water Analysis-Intermediate","501","001","","17","3.647","47.1","35.3","17.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Water Anal Intermediate Lab","503","001","","12","3.773","66.7","8.3","16.7",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"Coastal Engineering","514","001","","18","3.361","22.2","27.8","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seepage and Slopes","530","001","","13","3.231","23.1","23.1","38.5","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"Urban Transport Planning","571","001","","23","3.565","39.1","34.8","26.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Traffic Control","574","001","","18","3.333","27.8","27.8","27.8","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Capstone Design","578","001","","48","3.875","79.2","16.7","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Transportation Engr","579","001","","46","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Microbio-Pathogens & Organisms","623","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics-Envir Engr","629","001","","8","3.714","62.5",".","25.0",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"Topic-Transprtatn&City Plan","679","001","","11","3.450","9.1","63.6","18.2",".",".",".",".",".",".",".",".",".",".","9.1",".","."
"","698","001","","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"","698","003","","17","3.971","94.1","5.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","698","004","","18","3.917","88.9","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","698","005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"January 28, 2014","","","","","","","","","","","","","","","","","","","","Page 111 of 403",""
