"MED","","","","","","","","","","","","","","","","","","","",""
"NEUROSCIENCE TRAINING PRO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"682
NEUROSCI","","","","","","","","","","","","","","","","","","","",""
"NEUROSCI
Dept. Total
682","470","3.565","45.1","15.3","10.6","1.3","2.6","0.4","0.2","20.0","",".","2.1","",".","0.6","0.6",".","1.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"682
NEUROSCI","","","","","","","","","","","","","","","","","","","",""
"Sophomore","6","3.591","66.7","16.7","16.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","85","3.337","45.9","21.2","16.5","5.9","8.2","1.2","1.2",".","",".",".","",".",".",".",".",".","."
"Senior","222","3.653","64.4","20.3","10.8","0.5","2.3","0.5",".",".","",".",".","",".","0.5","0.5",".","0.5","."
"Undergraduates","313","3.555","59.4","20.4","12.5","1.9","3.8","0.6","0.3",".","",".",".","",".","0.3","0.3",".","0.3","."
"Special","8","3.900","62.5","12.5",".",".",".",".",".",".","",".",".","",".",".","25.0",".",".","."
"Graduate","127","3.670","15.0","3.9","3.1",".",".",".",".","66.1","",".","7.1","",".","1.6",".",".","3.1","."
"Prof Yr 2","5","3.417",".","40.0","20.0",".",".",".",".","40.0","",".",".","",".",".",".",".",".","."
"Prof Yr 3","10","3.625","20.0",".","30.0",".",".",".",".","40.0","",".","10.0","",".",".",".",".",".","."
"Prof Yr 4","7","3.000",".",".","42.9",".",".",".",".","57.1","",".",".","",".",".",".",".",".","."
"Professionals","22","3.441","9.1","9.1","31.8",".",".",".",".","45.5","",".","4.5","",".",".",".",".",".","."
"Dept. Total","470","3.565","45.1","15.3","10.6","1.3","2.6","0.4","0.2","20.0","",".","2.1","",".","0.6","0.6",".","1.1","."
