"TERM : 1142","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2013-2014","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","",""
"HUMAN DEVEL & FAMILY STUDI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"HDFS
Dept. Total
230","854","3.557","48.7","26.9","13.8","4.7","2.0","0.8","0.4","2.1","",".",".","",".","0.4","0.1",".",".","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","1","2.000",".",".",".",".","100.0",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","89","3.330","27.0","36.0","20.2","9.0","5.6","1.1",".","1.1","",".",".","",".",".",".",".",".","."
"Junior","247","3.499","39.3","34.0","17.4","7.3","0.4","0.4","0.4","0.4","",".",".","",".",".",".",".",".","0.4"
"Senior","443","3.604","56.4","23.7","12.2","3.2","2.3","1.1","0.5","0.5","",".",".","",".",".","0.2",".",".","."
"Undergraduates","780","3.536","47.6","28.3","14.7","5.1","2.2","0.9","0.4","0.5","",".",".","",".",".","0.1",".",".","0.1"
"Graduate","74","3.859","60.8","12.2","4.1",".",".",".",".","18.9","",".",".","",".","4.1",".",".",".","."
"Dept. Total","854","3.557","48.7","26.9","13.8","4.7","2.0","0.8","0.4","2.1","",".",".","",".","0.4","0.1",".",".","0.1"
