"TERM : 1142","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2013-2014","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"SCIENCE & TECHNOLOGY STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","",""
"Directed Study","699
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Current Topics-Sci & Tech St","902
001
11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".   
.   
."
"STS
875","12
Dept. Total","3.500",".","8.3",".",".",".",".",".",".",".","91.7",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","",""
"Senior","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","11","",".",".",".",".",".",".",".",".",".","100.0",".",".","",".  
.  
.  
."
"","Dept. Total
12","3.500",".","8.3",".",".",".",".",".",".",".","91.7",".",".","",".  
.  
.  
."
"January 28, 2014","","","","","","","","","","","","","","","","Page 294 of 403"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
