"TERM : 1142","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2013-2014","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","162540","3.292","39.0","19.5","18.4","6.7","6.1","1.7","0.9","3.5","0.0","1.7","0.0","1.0","0.6","0.1","0.3","0.0"
"University of Wisconsin-Madison","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","20971","3.157","33.1","20.7","21.7","9.1","9.2","2.4","1.2","0.0","0.0","2.1","0.1",".","0.3","0.1","0.0","0.0"
"Sophomore","","26962","3.165","33.2","21.0","22.6","8.9","8.7","2.6","1.3","0.1","0.0","1.1","0.0",".","0.3","0.1","0.0","0.1"
"Junior","","33156","3.226","36.3","20.6","21.9","8.4","7.9","2.1","1.2","0.1","0.0","1.0","0.0","0.0","0.4","0.0","0.1","0.0"
"Senior","","45549","3.346","41.9","20.7","19.0","6.9","5.8","1.7","0.8","0.3","0.0","1.4","0.0","0.4","0.7","0.0","0.1","0.0"
"Undergraduates","","126638","3.241","37.1","20.7","21.0","8.1","7.6","2.1","1.1","0.2","0.0","1.4","0.0","0.2","0.5","0.0","0.1","0.0"
"Special","","3450","3.367","35.1","13.6","12.7","4.6","3.9","1.2","1.4","18.1",".","2.8","0.2",".","0.9","1.4","3.6","0.0"
"Graduate","","24041","3.743","50.1","14.8","7.0","1.1","0.4","0.1","0.1","15.0","0.1","3.1","0.0","5.7","1.6","0.1","0.6","0.0"
"Prof Yr 1","","2140","3.082","36.5","22.6","17.7","4.0","3.3","0.5","0.3","1.8",".","6.4",".","0.0",".",".","0.1","."
"Prof Yr 2","","2361","3.159","42.4","13.9","16.1","2.1","1.1","0.3","0.1","10.2",".","3.4",".","0.2","0.3",".","0.1","0.3"
"Prof Yr 3","","2861","3.059","32.3","12.7","15.4","1.3","1.4","0.1","0.0","19.2",".","1.6",".","4.5","0.6",".","0.1","0.2"
"Prof Yr 4","","1939","3.658","49.7","10.5","5.2","0.4","0.1",".","0.1","25.2",".","2.1",".","0.1","0.8",".","2.4","."
"Professionals","","9301","3.221","39.4","14.8","14.0","1.9","1.5","0.2","0.1","14.2",".","3.3",".","1.5","0.4",".","0.6","0.1"
"University Total","","163430","3.292","39.1","19.4","18.3","6.6","6.1","1.7","0.9","3.5","0.0","1.8","0.0","1.1","0.6","0.1","0.3","0.0"
