"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"990","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","","10","",".",".",".",".",".",".",".","80.0","10.0",".",".","10.0",".",".",".","."
"990","022","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","023","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","052","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","056","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","057","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","067","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","","11","",".",".",".",".",".",".",".",".",".",".",".","90.9",".",".","9.1","."
"990","075","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","085","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","088","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","","9","",".",".",".",".",".",".",".","11.1",".",".",".","77.8",".","11.1",".","."
"990","098","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research or Thesis","Course Total","","146","",".",".",".",".",".",".",".","76.0","1.4",".",".","19.9",".","1.4","1.4","."
"991
Post-Secondary Teaching Practm","010","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","022","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","047","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","056","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","068","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","070","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","077","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","080","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","095","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","106","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","147","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"January 28, 2014","","","","","","","","","","","","","","","","","","","","Page 86 of 403"
