"EGR","","","","","","","","","","","","","","","","","","","",""
"MECHANICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"M E
612","Dept. Total","2970","3.194","26.5","24.0","21.9","10.0","8.3","1.4","0.8","3.4","0.1","0.0","",".","2.6","0.7","0.0","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.750","55.6","38.9",".","5.6",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","204","3.094","22.1","28.9","21.1","15.2","6.9","2.0","3.4",".",".",".","",".",".",".","0.5",".","."
"Junior","","650","3.101","18.9","26.6","28.5","14.8","8.9","0.8","1.1",".",".",".","",".",".","0.5",".",".","."
"Senior","","1476","3.138","25.8","24.1","25.2","10.8","11.0","2.0","0.6",".",".",".","",".",".","0.4",".",".","."
"Undergraduates","","2348","3.130","23.8","25.3","25.6","12.2","10.0","1.7","1.0",".",".",".","",".",".","0.4","0.0",".","."
"Special","","47","2.963","19.1","19.1","31.9","6.4","14.9","6.4",".","2.1",".",".","",".",".",".",".",".","."
"Graduate","","572","3.647","37.9","18.7","6.3","1.4","0.9","0.2","0.3","17.7","0.7","0.2","",".","13.6","1.9",".","0.2","."
"Prof Yr 3","","3","3.714","33.3","66.7",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","3","3.714","33.3","66.7",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","2970","3.194","26.5","24.0","21.9","10.0","8.3","1.4","0.8","3.4","0.1","0.0","",".","2.6","0.7","0.0","0.0","."
