"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","",""
"Introduction to Folklore","100
001","91","3.297","20.9","40.7","26.4","7.7","2.2","1.1","1.1",".",".",".",".",".",".",".",".","."
"Intro-Mus Cult of the World","103
001","24","3.646","66.7","12.5","16.7",".",".","4.2",".",".",".",".",".",".",".",".",".","."
"The African Storyteller","210
001","24","2.417",".","12.5","29.2","29.2","8.3","20.8",".",".",".",".",".",".",".",".",".","."
"The Folk Tale","220
001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to American Folklore","230
001","12","3.750","58.3","33.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Javanese Performance","321
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"In Transl:Scand Tale&Ballad","345
001","19","3.676","36.8","47.4","5.3",".",".",".",".","5.3",".",".",".",".","5.3",".",".","."
"Shamanism","001
352","61","3.612","39.3","39.3","14.8","1.6",".",".",".",".",".",".",".",".","4.9",".",".","."
"","399
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Dir Stdy-Folklore Undergrad","Course Total","2","***","","","","","","","","","","","","","","","",""
"Musical Cultures-World","401
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"American Indian Folklore","431
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Foodways","439
001","22","3.795","72.7","18.2","4.5","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Scandinavian American Folklore","440
001","12","3.909","75.0","16.7",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"Oral Tradition&Written Word","471
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Local Culture-Upper Midwest","540
001","25","3.500","52.0","24.0","16.0","4.0",".",".","4.0",".",".",".",".",".",".",".",".","."
"Independ Stdy-Folklore Grad","699
018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"FOLKLORE
380","Dept. Total","315","3.470","41.6","30.2","16.8","5.4","1.3","2.2","0.6","0.6",".",".",".",".","1.3",".",".","."
