"Oral Tradition&Written Word","471
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Local Culture-Upper Midwest","540
001","25","3.500","52.0","24.0","16.0","4.0",".",".","4.0",".",".","",".",".","",".","",".",".",".","."
"Independ Stdy-Folklore Grad","699
018","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"FOLKLORE
380","Dept. Total","315","3.470","41.6","30.2","16.8","5.4","1.3","2.2","0.6","0.6","",".",".","",".","",".","1.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.280","31.3","25.0","21.9","17.2","3.1","1.6",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","33","3.256","33.3","30.3","21.2","3.0","6.1","6.1",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","60","3.503","41.7","36.7","11.7","5.0",".","1.7","1.7",".","",".",".","",".","",".","1.7",".",".","."
"Senior","","142","3.558","43.7","32.4","16.9","1.4",".","1.4","0.7","1.4","",".",".","",".","",".","2.1",".",".","."
"Undergraduates","","299","3.456","39.5","31.4","17.4","5.7","1.3","2.0","0.7","0.7","",".",".","",".","",".","1.3",".",".","."
"Special","","1","1.000",".",".",".",".",".","100.0",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","15","3.900","86.7","6.7","6.7",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","315","3.470","41.6","30.2","16.8","5.4","1.3","2.2","0.6","0.6","",".",".","",".","",".","1.3",".",".","."
