"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"964","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Molecular Dynamics","Course Total","","5","***","","","","","","","","","","","","","","","",""
"990","001","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","016","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","","12","",".",".",".",".",".",".",".","91.7",".",".",".",".",".",".","8.3","."
"990","034","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","077","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Organic","Course Total","","81","",".",".",".",".",".",".",".","91.4",".",".",".","7.4",".",".","1.2","."
"991
Research General","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","001","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","007","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","011","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","013","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","017","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","033","","7","",".",".",".",".",".",".",".","85.7","14.3",".",".",".",".",".",".","."
"992","037","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","056","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","077","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
