"TERM : 1142","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2013-2014","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","",""
"MICROBIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","",""
"MICROBIO
192","Dept. Total","1421","3.233","39.5","13.9","24.1","9.4","6.6","2.0","0.5","1.9","0.1",".","",".","1.5","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","4","0.750",".",".",".",".",".","75.0","25.0",".",".",".","",".",".",".",".",".","."
"Sophomore","","122","3.065","35.2","14.8","23.0","14.8","5.7","4.9","1.6",".",".",".","",".",".",".",".",".","."
"Junior","","380","3.078","34.5","13.9","25.3","13.2","9.5","2.9","0.8",".",".",".","",".",".",".",".",".","."
"Senior","","709","3.308","40.1","15.5","27.6","8.6","6.2","1.0","0.1",".","0.1",".","",".","0.1","0.6",".",".","."
"Undergraduates","","1215","3.202","37.7","14.9","26.3","10.6","7.2","2.2","0.6",".","0.1",".","",".","0.1","0.3",".",".","."
"Special","","30","3.095","40.0","16.7","16.7","6.7","13.3","6.7",".",".",".",".","",".",".",".",".",".","."
"Graduate","","171","3.642","52.0","7.0","8.8","1.8","1.8",".",".","15.8",".",".","",".","11.7","1.2",".",".","."
"Prof Yr 3","","5","3.400","40.0",".","60.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","5","3.400","40.0",".","60.0",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","1421","3.233","39.5","13.9","24.1","9.4","6.6","2.0","0.5","1.9","0.1",".","",".","1.5","0.4",".",".","."
