"","SUBJECT: BOTANY (208)","","","","","","","","","","","",""
"","TERM:","1082","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID"
"151","DIS","605","1","14:25 - 15:15","","T","","","","0402 0579","22","0","0004189706"
"151","DIS","606","1","16:35 - 17:25","","T","","","","0402 0579","22","1","0003464316"
"151","DIS","607","1","14:25 - 15:15","","","W","","","0402 0579","22","0","0004189706"
"151","DIS","608","1","08:50 - 09:40","","T","","","","0402 0579","22","1","0003464316"
"151","DIS","609","1","12:05 - 12:55","","","W","","","0402 0579","22","0","0004189706"
"151","DIS","610","1","12:05 - 12:55","","","","R","","0402 0579","22","0","0004189706"
"151","DIS","701","1","08:50 - 09:40","M","","","","","0402 0553","21","1","0003204536"
"151","DIS","702","1","14:25 - 15:15","M","","","","","0402 0553","22","0","0003204536"
"151","DIS","703","1","16:35 - 17:25","M","","","","","0402 0553","22","0","0000354204"
"151","DIS","704","1","08:50 - 09:40","","T","","","","0402 0553","22","1","0000354204"
"151","DIS","705","1","13:20 - 14:10","","T","","","","0402 0553","22","0","0000354204"
"151","DIS","706","1","08:50 - 09:40","","","W","","","0402 0553","21","0","0003204536"
"151","DIS","707","1","14:25 - 15:15","","","W","","","0402 0553","21","0","0003204536"
"151","DIS","708","1","14:25 - 15:15","","","","R","","0402 0553","19","0","0000354204"
"151","DIS","709","1","08:50 - 09:40","","","","R","","0402 0553","22","0","0000354204"
"151","DIS","710","1","17:00 - 17:50","","","W","","","0402 0553","21","0","0000354204"
"151","DIS","801","1","08:50 - 09:40","M","","","","","0402 0455","21","0","0003608006"
"151","DIS","802","1","14:25 - 15:15","M","","","","","0402 0455","22","0","0003776301"
"151","DIS","803","1","17:30 - 18:20","M","","","","","0402 0455","20","0","0003776301"
"151","DIS","804","1","08:50 - 09:40","","T","","","","0402 0455","22","0","0003608006"
"151","DIS","805","1","12:05 - 12:55","","T","","","","0402 0455","20","0","0003776301"
"151","DIS","806","1","16:35 - 17:25","","T","","","","0402 0455","20","1","0003608006"
"151","DIS","807","1","08:50 - 09:40","","","W","","","0402 0455","22","1","0003608006"
"151","DIS","808","1","12:05 - 12:55","M","","","","","0402 0455","19","0","0003608006"
"151","DIS","809","1","12:05 - 12:55","","","W","","","0402 0455","22","1","0003608006"
"151","DIS","810","1","12:05 - 12:55","","","","R","","0402 0455","21","0","0003776301"
"152","LEC","001","1","13:20 - 14:10","M","","W","","F","0402 0132","170","1","0000853382"
"152","LEC","001","1","13:20 - 14:10","M","","W","","F","0402 0132","170","1","0002600006"
"152","LEC","001","1","13:20 - 14:10","M","","W","","F","0402 0132","170","1","0002600338"
"152","LEC","002","1","12:05 - 12:55","M","","W","","F","0402 0132","169","0","0000840328"
"152","LEC","002","1","12:05 - 12:55","M","","W","","F","0402 0132","169","0","0002600520"
"152","LEC","002","1","12:05 - 12:55","M","","W","","F","0402 0132","169","0","0002600303"
"152","LAB","301","1","14:25 - 17:25","M","","","","","0402 0577","20","0","0000827733"
