"COLLEGE:  L&S","","","","","","","","","","","","","","","","",""
"SUBJECT:  LATIN AMERICAN, CARIBBEAN, AND IBERIAN STUDIES (525)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","243","LEC","001","2","14:30 - 15:45","M","","W","","","","","0469 1217","24","6","0006400428","P / MARCELLA HAYES"
"A1","361","LEC","001","2","08:50 - 09:40","M","T","W","R","","","","ONLINE","2","2","0003574856","P / ARMANDO MUYOLEMA"
"A1","363","LEC","001","2","09:55 - 10:45","M","T","W","R","","","","ONLINE","2","2","0003574856","P / ARMANDO MUYOLEMA"
"A1","363","LEC","002","2","09:55 - 10:45","M","T","W","R","","","","ONLINE","1","1","0003574856","P / ARMANDO MUYOLEMA"
"A1","376","LEC","001","2","08:50 - 09:40","M","T","W","R","","","","ONLINE","4","1","0003066089","P / JESSICA HURLEY"
"A1","440","LEC","001","1","12:00 - 13:00","","T","","","","","","0056 0206","","8","0000857902","P / ALBERTO VARGAS-PRIETO"
"A1","440","LEC","002","1","12:00 - 12:50","","T","","","","","","0056 0206","","1","0000857902","P / ALBERTO VARGAS-PRIETO"
"A1","699","IND","007","1","-","","","","","","","","","","1","0003471535","P / BEATRIZ BOTERO"
"A1","982","SEM","002","13","14:00 - 16:00","M","","","","","","","0056 0206","8","2","0004747152","P / GLAUCO ARBIX"
"A1","982","SEM","003","13","15:30 - 17:30","","","W","","","","","0482 0575","9","2","0001056851","P / KATHRYN SANCHEZ"
