"TERM : 1192","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2018-2019","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"SCIENCE & TECHNOLOGY STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","","",""
"Current Topics-Sci & Tech St","902
001
11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".   
."
"STS
875","11
Dept. Total","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","","",""
"Graduate","11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".  
."
"","Dept. Total
11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".  
."
"March 14, 2019","","","","","","","","","","","","","","","","","Page 321 of 438"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
