"HEC","","","","","","","","","","","","","","","","","","","","",""
"DESIGN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"DS
359","Dept. Total","910","3.652","61.1","20.3","11.5","2.6","1.5","0.7","0.2","1.1","",".",".","",".","0.1","0.8",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","153","3.712","71.9","14.4","8.5","3.9",".",".","0.7",".","",".",".","",".",".","0.7",".",".","."
"Sophomore","","185","3.732","66.5","21.6","8.1","1.6","1.1","0.5",".",".","",".",".","",".",".","0.5",".",".","."
"Junior","","297","3.634","59.9","19.5","14.5","3.0","1.7","0.3","0.3","0.3","",".",".","",".",".","0.3",".",".","."
"Senior","","239","3.566","50.6","26.8","13.8","2.5","2.9","1.7",".","0.4","",".",".","",".",".","1.3",".",".","."
"Undergraduates","","874","3.645","60.9","21.1","11.9","2.7","1.6","0.7","0.2","0.2","",".",".","",".",".","0.7",".",".","."
"Special","","8","3.625","25.0",".","12.5",".",".",".",".","62.5","",".",".","",".",".",".",".",".","."
"Graduate","","28","3.971","78.6","3.6",".",".",".",".",".","10.7","",".",".","",".","3.6","3.6",".",".","."
"","Dept. Total","910","3.652","61.1","20.3","11.5","2.6","1.5","0.7","0.2","1.1","",".",".","",".","0.1","0.8",".",".","."
