"","999
122","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
128","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
130","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Readng & Rsch-Accountng PhD","Course Total","10","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"ACCT I S
232","Dept. Total","2365","3.238","28.8","24.3","26.9","7.9","9.1","1.6","0.3","0.2","",".",".","",".","0.9","0.1","0.0",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","358","2.818","14.5","14.8","29.3","12.6","24.0","4.5","0.3",".","",".",".","",".",".",".",".",".","."
"Junior","","714","3.089","21.3","21.3","31.2","10.8","13.3","1.5","0.4",".","",".",".","",".",".","0.1",".",".","."
"Senior","","689","3.267","25.8","27.1","32.2","8.4","4.4","1.5","0.4","0.1","",".",".","",".",".",".",".",".","."
"Undergraduates","","1761","3.103","21.7","22.3","31.2","10.2","12.0","2.1","0.4","0.1","",".",".","",".",".","0.1",".",".","."
"Special","","27","3.180","22.2","25.9","29.6",".","11.1","3.7",".","3.7","",".",".","",".",".",".","3.7",".","."
"Graduate","","573","3.689","51.0","30.0","13.6","1.0","0.2",".",".","0.3","",".",".","",".","3.7","0.2",".",".","."
"Prof Yr 1","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 2","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2365","3.238","28.8","24.3","26.9","7.9","9.1","1.6","0.3","0.2","",".",".","",".","0.9","0.1","0.0",".","."
