"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","058","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","079","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","083","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","087","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","141","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","72","3.986","97.2","2.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Chemical Biology","001","","15","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"713
Inorg&Organometal Chemistry","001","","11","3.200","9.1","27.3","45.5","9.1",".",".",".",".",".",".",".",".","9.1",".",".","."
"714
Organometal-Transitn Elemts","001","","32","3.547","50.0","21.9","25.0",".",".","3.1",".",".",".",".",".",".",".",".",".","."
"777
Physical Chemistry of Surfaces","001","","24","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"843
Advanced Organic Chemistry","001","","39","3.679","53.8","25.6","17.9",".",".",".",".",".",".",".",".",".",".",".","2.6","."
"872
Topic-Macromoleculr/Biophys","001","","25","3.964","96.0",".","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Teaching of Chemistry","002","","85","3.988","97.6",".","1.2",".",".",".",".",".",".",".",".",".","1.2",".",".","."
"918
Sngl Molec Apprchs to Biology","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"923
Spctroscpy&Spectrochem Anal","157","","7","4.000","14.3",".",".",".",".",".",".","85.7",".",".",".",".",".",".",".","."
"964","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","006","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","007","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","011","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","020","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","023","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","029","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","032","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","033","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","036","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","037","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","039","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","041","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"March 14, 2019","","","","","","","","","","","","","","","","","","","Page 192 of 438",""
