"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"MARKETING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","",""
"","640
002","25","2.460","8.0","20.0","20.0","16.0","16.0","12.0","8.0",".",".",".",".",".",".",".",".","."
"Strategic Retailing","Course Total","35","2.545","11.4","14.3","17.1","20.0","17.1","8.6","5.7","2.9",".",".",".",".","2.9",".",".","."
"","700
030","44","3.545","25.0","59.1","15.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","700
031","52","3.769","53.8","46.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marketing Management","Course Total","96","3.667","40.6","52.1","7.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marketing Research","710
001","38","3.645","28.9","71.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Logistics Management","722
001","19","3.684","52.6","31.6","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marketing Channels","725
001","27","3.926","92.6","3.7",".","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Supply Chain Managemnt","726
001","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Brand Strategy","735
001","30","3.467","16.7","60.0","23.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marketing in a Digital Age","755
001","31","3.839","74.2","19.4","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
001","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
002","16","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
003","39","3.974","94.9","5.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
004","39","3.462","23.1","46.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
005","40","3.550","27.5","55.0","17.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","765
006","12","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","165","3.666","57.6","30.9","11.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Marketing PhD","971
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
107","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
120","2","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Thesis-Marketing","Course Total","11","",".",".",".",".",".",".",".","54.5",".",".",".","45.5",".",".",".","."
"","999
031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
107","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
162","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Readng & Rsch-Marketing PhD","Course Total","3","***","","","","","","","","","","","","","","","",""
