"L&S","","","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","","","",""
"COMP LIT
260","Dept. Total","322","3.483","46.3","20.5","15.8","6.2","2.5","1.9","0.6","3.4","",".","0.6","",".","0.6","1.2",".",".","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","53","3.575","49.1","22.6","22.6","5.7",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","72","3.278","36.1","23.6","18.1","12.5","6.9","1.4","1.4",".","",".",".","",".",".",".",".",".","."
"Junior","","94","3.418","45.7","22.3","16.0","6.4","3.2","3.2","1.1",".","",".",".","",".",".","2.1",".",".","."
"Senior","","69","3.647","58.0","20.3","15.9","2.9",".","1.4",".",".","",".",".","",".",".",".",".",".","1.4"
"Undergraduates","","288","3.467","46.9","22.2","17.7","6.9","2.8","1.7","0.7",".","",".",".","",".",".","0.7",".",".","0.3"
"Special","","6","3.000","33.3",".",".",".",".","16.7",".","50.0","",".",".","",".",".",".",".",".","."
"Graduate","","28","3.929","42.9","7.1",".",".",".",".",".","28.6","",".","7.1","",".","7.1","7.1",".",".","."
"","Dept. Total","322","3.483","46.3","20.5","15.8","6.2","2.5","1.9","0.6","3.4","",".","0.6","",".","0.6","1.2",".",".","0.3"
