"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","19","3.842","73.7","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.789","63.2","31.6","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","19","3.895","89.5",".","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","18","3.806","66.7","27.8","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","19","3.895","84.2","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","19","3.658","42.1","47.4","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","19","3.842","68.4","31.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","17","3.941","88.2","11.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","19","3.816","89.5","5.3",".",".",".","5.3",".",".",".",".",".",".",".",".",".","."
"100","016","","10","4.000","80.0",".",".",".",".",".",".",".",".",".",".",".","20.0",".",".","."
"100","017","","19","3.842","78.9","10.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","19","3.842","89.5",".","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","3.868","89.5","5.3",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","021","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.895","84.2","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","024","","18","3.806","88.9",".",".","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.763","57.9","36.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.684","78.9","10.5","5.3",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","027","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","18","3.806","61.1","38.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","3.806","68.4","15.8","10.5",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"100","033","","19","3.868","84.2","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","19","3.842","73.7","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","19","3.694","78.9","5.3","5.3",".",".",".","5.3",".",".",".",".",".",".",".",".","5.3"
"100","037","","19","3.789","73.7","21.1",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","038","","18","3.611","50.0","27.8","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","19","3.816","68.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.842","84.2","10.5",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","042","","18","3.833","72.2","22.2","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","3.868","78.9","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","19","3.868","73.7","26.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","047","","19","3.816","68.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","19","3.842","73.7","21.1","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","049","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 224 of 438",""
