"","999
014","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
044","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","7","4.000","85.7",".",".",".",".",".",".","14.3","",".",".","",".",".",".",".",".","."
"ED PSYCH
315","Dept. Total","1512","3.827","75.8","13.5","4.4","1.5","0.6","0.3","0.1","3.2","",".",".","",".","0.1","0.3",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"315
ED PSYCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","23","3.674","69.6","8.7","13.0","4.3","4.3",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","235","3.712","62.1","26.4","6.8","3.0","0.9","0.9",".",".","",".",".","",".",".",".",".",".","."
"Junior","","292","3.812","77.4","14.0","5.8","1.4","1.0",".","0.3",".","",".",".","",".",".",".",".",".","."
"Senior","","429","3.774","72.7","16.8","6.8","2.1","0.7","0.7",".","0.2","",".",".","",".",".",".",".",".","."
"Undergraduates","","979","3.767","71.5","18.1","6.6","2.1","0.9","0.5","0.1","0.1","",".",".","",".",".",".",".",".","."
"Special","","25","3.695","52.0","16.0","4.0","8.0",".",".",".","20.0","",".",".","",".",".",".",".",".","."
"Graduate","","509","3.971","84.9","4.5","0.2",".",".",".",".","8.4","",".","0.4","",".","0.4","0.8",".","0.4","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1514","3.827","75.7","13.5","4.4","1.5","0.6","0.3","0.1","3.2","",".","0.1","",".","0.1","0.3",".","0.1","."
