"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","992","3.754","72.4","14.2","7.8","1.5","1.0","0.6","0.8","0.7","",".",".","",".","",".","0.9","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","77","3.727","68.8","15.6","11.7",".","1.3","1.3",".",".","",".",".","",".","",".","1.3",".",".","."
"Sophomore","","286","3.825","76.9","14.3","7.3","0.7","0.3",".","0.3",".","",".",".","",".","",".",".",".",".","."
"Junior","","283","3.703","69.3","15.2","9.2","1.8","0.7","1.1","1.4",".","",".",".","",".","",".","1.4",".",".","."
"Senior","","333","3.753","74.2","13.2","6.0","2.4","1.8","0.6","0.6",".","",".",".","",".","",".","1.2",".",".","."
"Undergraduates","","979","3.758","73.1","14.3","7.8","1.5","1.0","0.6","0.7",".","",".",".","",".","",".","0.9",".",".","."
"Special","","13","2.900","15.4","7.7","7.7",".",".",".","7.7","53.8","",".",".","",".","",".",".","7.7",".","."
"","Dept. Total","992","3.754","72.4","14.2","7.8","1.5","1.0","0.6","0.8","0.7","",".",".","",".","",".","0.9","0.1",".","."
