"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1461","3.630","48.0","25.0","13.7","2.1","0.8","0.3","0.3","2.7","",".","6.4","",".","0.3","0.3",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","70","3.444","34.3","28.6","31.4","4.3","1.4",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","247","3.451","39.7","30.4","19.4","4.5","2.0","0.8","1.2",".","",".","1.6","",".",".","0.4",".",".","."
"Junior","439","3.624","45.3","29.8","16.9","1.8","0.5","0.2",".",".","",".","5.5","",".",".",".",".",".","."
"Senior","578","3.720","55.5","22.5","9.5","1.4","0.5","0.2","0.2","0.2","",".","9.2","",".",".","0.3",".","0.5","."
"Undergraduates","1334","3.619","48.1","26.7","14.9","2.2","0.8","0.3","0.3","0.1","",".","6.1","",".",".","0.2",".","0.2","."
"Special","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","124","3.864","46.8","7.3","0.8",".",".",".","0.8","29.0","",".","10.5","",".","4.0","0.8",".",".","."
"Dept. Total","1461","3.630","48.0","25.0","13.7","2.1","0.8","0.3","0.3","2.7","",".","6.4","",".","0.3","0.3",".","0.2","."
