"TERM : 1192","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2018-2019","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","","","","",""
"GEOLOGICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"418
G L E","","","","","","","","","","","","","","","","","","","","","",""
"G L E
418","Dept. Total","239","3.440","46.9","20.1","19.2","5.0","2.1","0.4","0.4","5.4","",".",".","",".","",".","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"418
G L E","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","27","3.367","25.9","40.7","25.9","7.4",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","182","3.481","53.3","19.2","20.3","4.4","1.1","0.5","0.5",".","",".",".","",".","",".","0.5",".",".","."
"Undergraduates","","209","3.467","49.8","22.0","21.1","4.8","1.0","0.5","0.5",".","",".",".","",".","",".","0.5",".",".","."
"Special","","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","27","3.310","25.9","7.4","7.4","7.4","3.7",".",".","48.1","",".",".","",".","",".",".",".",".","."
"","Dept. Total","239","3.440","46.9","20.1","19.2","5.0","2.1","0.4","0.4","5.4","",".",".","",".","",".","0.4",".",".","."
