"","699
036","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"Smr-Probs in Theatre&Drama","911
036","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","990
036","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"THEATRE
942","Dept. Total","586","3.702","62.8","22.5","6.8","1.7","3.2","0.2","0.2","0.3","",".",".","",".","0.5","1.0",".",".","0.7"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","66","3.854","77.3","16.7","3.0",".","1.5",".",".",".","",".",".","",".",".",".",".",".","1.5"
"Sophomore","","115","3.596","52.2","27.8","7.8","1.7","7.0",".",".",".","",".",".","",".",".","2.6",".",".","0.9"
"Junior","","163","3.696","66.3","16.0","8.6","1.8","4.3","0.6",".",".","",".",".","",".",".","1.2",".",".","1.2"
"Senior","","213","3.682","58.2","28.6","7.0","2.3","1.4",".","0.5",".","",".",".","",".","1.4","0.5",".",".","."
"Undergraduates","","557","3.689","61.6","23.3","7.2","1.8","3.4","0.2","0.2",".","",".",".","",".","0.5","1.1",".",".","0.7"
"Special","","8","3.875","75.0","25.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","21","4.000","90.5",".",".",".",".",".",".","9.5","",".",".","",".",".",".",".",".","."
"","Dept. Total","586","3.702","62.8","22.5","6.8","1.7","3.2","0.2","0.2","0.3","",".",".","",".","0.5","1.0",".",".","0.7"
