"ALS","","","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","","",""
"HORT
476","Dept. Total","422","3.326","43.4","14.7","12.8","9.7","4.3","1.2","1.2","10.0","",".",".","",".","1.4","1.2",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","58","3.303","34.5","20.7","15.5","27.6","1.7",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","63","3.264","42.9","17.5","19.0","9.5","6.3","3.2","1.6",".","",".",".","",".",".",".",".",".","."
"Junior","","84","3.314","42.9","21.4","16.7","8.3","7.1",".","2.4",".","",".",".","",".",".",".",".","1.2","."
"Senior","","118","3.292","57.6","10.2","12.7","8.5","5.9","2.5","1.7",".","",".",".","",".",".","0.8",".",".","."
"Undergraduates","","323","3.294","46.7","16.4","15.5","12.1","5.6","1.5","1.5",".","",".",".","",".",".","0.3",".","0.3","."
"Special","","25","3.500","12.0",".","4.0","4.0",".",".",".","80.0","",".",".","",".",".",".",".",".","."
"Graduate","","74","3.616","39.2","12.2","4.1","1.4",".",".",".","29.7","",".",".","",".","8.1","5.4",".",".","."
"","Dept. Total","422","3.326","43.4","14.7","12.8","9.7","4.3","1.2","1.2","10.0","",".",".","",".","1.4","1.2",".","0.2","."
