"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JEWISH STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","",""
"Introduction to Judaism","211
001","","22","3.143","36.4","22.7","18.2","4.5","4.5",".","9.1","4.5",".",".",".",".",".",".",".","."
"The American Jewish Experience","219
001","","54","3.510","27.8","50.0","13.0","1.9",".","1.9",".","1.9",".",".",".",".","1.9",".",".","1.9"
"Intro to Biblical Lit","227
001","","11","3.800","63.6","18.2","9.1",".",".",".",".",".",".",".",".",".",".","9.1",".","."
"","230
001","","12","3.125","16.7","16.7","41.7","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"","230
002","","9","3.750","55.6","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".","11.1","."
"","230
004","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elem Topics in Jewish Lit","Course Total","","28","3.519","46.4","17.9","21.4","10.7",".",".",".",".",".",".",".",".",".",".","3.6","."
"","231
001","","18","3.389","33.3","44.4","16.7",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"","231
002","","19","3.441","21.1","42.1","21.1","5.3",".",".",".","10.5",".",".",".",".",".",".",".","."
"Elem Topics in Jewish History","Course Total","","37","3.414","27.0","43.2","18.9","2.7",".",".","2.7","5.4",".",".",".",".",".",".",".","."
"Intro-Biblical Archaeology","241
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","267
001","","54","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","267
002","","21","3.976","95.2","4.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Yiddish Song and Jewish Exp","Course Total","","75","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Hebrew Literature","301
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Modern Hebrew Lit","401
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Intmed Topics in Jewish Lit","430
001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","433
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","433
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Intmd Tpcs in Jewish St:Soc Sc","Course Total","","6","3.500","50.0","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Jewish Literatures in Diaspora","539
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","2","***","","","","","","","","","","","","","","","",""
