"L&S","","","","","","","","","","","","","","","","","","","","","",""
"JEWISH STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","","","",""
"JEWISH
510","Dept. Total","256","3.639","56.3","24.6","10.5","2.7","0.4","0.4","1.2","1.6","",".",".","",".","",".","0.8","0.4","0.8","0.4"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","72","3.282","20.8","47.2","19.4","4.2",".","1.4","4.2",".","",".",".","",".","",".","1.4",".",".","1.4"
"Sophomore","","62","3.675","62.9","21.0","9.7","4.8","1.6",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","45","3.812","73.3","17.8","8.9",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","70","3.882","80.0","11.4","4.3","1.4",".",".",".",".","",".",".","",".","",".","1.4",".","1.4","."
"Undergraduates","","249","3.638","57.4","25.3","10.8","2.8","0.4","0.4","1.2",".","",".",".","",".","",".","0.8",".","0.4","0.4"
"Special","","6","",".",".",".",".",".",".",".","66.7","",".",".","",".","",".",".","16.7","16.7","."
"Graduate","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","256","3.639","56.3","24.6","10.5","2.7","0.4","0.4","1.2","1.6","",".",".","",".","",".","0.8","0.4","0.8","0.4"
