"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"SPANISH (SPANISH AND PORTU Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","","",""
"Advanced Conversation","Course Total","","44","3.784","70.5","15.9","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","326
001","","6","2.500",".",".","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".","."
"","326
002","","17","3.882","82.4","11.8","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Survey of Spanish American Lit","Course Total","","23","3.522","60.9","8.7","13.0","8.7","8.7",".",".",".",".",".",".",".",".",".",".","."
"Intro to Spanish Linguistics","327
001","","14","3.393","35.7","21.4","35.7",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"Spanish for Business","329
001","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish Applied Linguistics","331
001","","23","3.935","87.0","13.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","361
001","","25","3.979","92.0","4.0",".",".",".",".",".","4.0",".",".",".",".",".",".",".","."
"","361
002","","15","3.733","66.7","13.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish Civilization","Course Total","","40","3.885","82.5","7.5","7.5",".",".",".",".","2.5",".",".",".",".",".",".",".","."
"","363
001","","17","3.853","82.4","11.8",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","363
002","","21","3.810","66.7","28.6","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spanish Amer Civilization","Course Total","","38","3.829","73.7","21.1","2.6","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Lit de la Edad Med Castellana","414
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lit of 18th & 19th Century","451
001","","21","3.976","95.2","4.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","468
001","","21","3.952","95.2",".","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","468
002","","24","3.875","79.2","16.7","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","468
00A","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in Hispanic Culture","Course Total","","46","3.902","84.8","10.9","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Hispanc Cultrs in US","469
001","","25","3.400","28.0","40.0","20.0","8.0","4.0",".",".",".",".",".",".",".",".",".",".","."
"Survey of Medieval Lit","503
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Old Spanish","541
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"College Teaching of Spanish","545
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Hispanic Linguistics","630
001","","11","3.818","72.7","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Spanish American Lit","801
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Modern Spanish Lit","861
001","","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","899
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","899
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","899
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","899
005","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899
006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","899
007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","","15","4.000","93.3",".",".",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"Smr-Latin American Area","982
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
006","","5","***","","","","","","","","","",".",".",".",".",".",".","."
