"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"990","092","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Dissertation Research","Course Total","","98","",".",".",".",".",".",".",".","88.8",".",".",".","10.2","1.0",".",".","."
"991","030","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","031","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Post-Secondary Teaching Practm","Course Total","","3","***","","","","","","","","","","","","","","","",""
"999","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","021","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","052","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","067","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","075","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","080","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","088","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","091","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","092","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","095","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","103","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","188","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Ind. Study","Course Total","","30","4.000","80.0",".",".",".",".",".",".","13.3",".",".",".","6.7",".",".",".","."
