"L&S","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","851","3.107","29.3","12.8","27.7","8.5","10.3","2.8","0.9","3.9","",".","1.2","",".","0.5","",".","0.1","2.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","267","3.018","25.8","11.2","32.2","13.1","14.2","2.6","0.7",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","248","3.161","30.6","13.7","34.7","7.3","10.1","3.2",".",".","",".",".","",".",".","",".","0.4",".","."
"Junior","","124","3.078","29.0","16.1","25.8","9.7","12.1","4.0","0.8",".","",".","2.4","",".",".","",".",".",".","."
"Senior","","123","3.116","33.3","14.6","21.1","5.7","8.1","2.4","4.1","3.3","",".","5.7","",".","1.6","",".",".",".","."
"Undergraduates","","762","3.089","29.1","13.4","30.2","9.4","11.5","3.0","1.0","0.5","",".","1.3","",".","0.3","",".","0.1",".","."
"Special","","30","3.100","6.7","3.3","3.3",".",".","3.3",".","26.7","",".",".","",".",".","",".",".","56.7","."
"Graduate","","61","3.682","44.3","9.8","8.2",".",".",".",".","34.4","",".",".","",".","3.3","",".",".",".","."
"","Dept. Total","853","3.107","29.4","12.8","27.7","8.4","10.3","2.8","0.9","3.9","",".","1.2","",".","0.5","",".","0.1","2.0","."
